loc_rowid,pl_hostname,pl_name,pl_pnum,pl_orbper,pl_orbeccen,ra_str,ra,dec_str,dec,st_dist,st_teff,st_mass,st_rad,pl_masse,pl_rade,pl_disc,pl_mnum,st_lum
3691,L 98-59,L 98-59 d,3,7.45086000,0.200000,08h18m07.62s,124.531750,-68d18m46.80s,-68.313000,10.62,3367.00,0.31,0.31,,1.570,2019,0,-1.947
3692,LHS 1140,LHS 1140 b,2,24.73695900,0.060000,00h44m59.34s,11.247240,-15d16m17.5s,-15.271532,14.99,3216.00,0.18,0.21,6.98000,1.727,2017,0,-2.356
3693,LHS 1140,LHS 1140 c,2,3.77793100,0.310000,00h44m59.34s,11.247240,-15d16m17.5s,-15.271532,14.99,3216.00,0.18,0.21,1.81000,1.282,2018,0,-2.356
3694,LHS 3844,LHS 3844 b,1,0.46292913,,22h41m58.10s,340.492104,-69d10m08.4s,-69.168986,14.90,3036.00,0.15,0.19,,1.303,2019,0,-2.565
3695,LP 791-18,LP 791-18 b,2,0.94800500,0.000000,11h02m45.96s,165.691500,-16d24m22.29s,-16.406192,26.49,2960.00,0.14,0.17,,1.120,2019,0,-2.697
3696,LP 791-18,LP 791-18 c,2,4.98996300,0.000000,11h02m45.96s,165.691500,-16d24m22.29s,-16.406192,26.49,2960.00,0.14,0.17,,2.310,2019,0,-2.697
3697,LSPM J2116+0234,LSPM J2116+0234 b,1,14.43990000,0.183000,21h16m27.28s,319.113667,+02d34m51.39s,2.580942,17.64,3475.00,0.43,0.43,,,2019,0,-1.699
3698,LTT 1445 A,LTT 1445 A b,1,5.35882000,0.190000,03h01m51.39s,45.464111,-16d35m36.1s,-16.593372,6.87,3337.00,0.26,0.28,2.20000,1.380,2019,0,
3699,LkCa 15,LkCa 15 b,2,,,04h39m17.80s,69.824148,+22d21m03.5s,22.350967,158.87,,,,,,2015,0,
3700,LkCa 15,LkCa 15 c,2,,,04h39m17.80s,69.824148,+22d21m03.5s,22.350967,158.87,,,,,,2015,0,
3701,Lupus-TR-3,Lupus-TR-3 b,1,3.91405000,0.000000,15h30m18.62s,232.577571,-42d58m47.7s,-42.979908,2000.00,5000.00,0.87,0.82,257.43100,9.976,2007,0,
3702,MASCARA-1,MASCARA-1 b,1,2.14878000,0.000000,21h10m12.37s,317.551544,+10d44m19.9s,10.738873,188.70,7554.00,1.72,2.10,1175.97100,16.814,2017,0,1.176
3703,MOA-2007-BLG-192L,MOA-2007-BLG-192L b,1,,,18h08m03.80s,272.015825,-27d09m00.3s,-27.150075,1000.00,,0.06,,3.30000,,2008,0,
3704,MOA-2007-BLG-400L,MOA-2007-BLG-400L b,1,,,18h09m41.98s,272.424917,-29d13m27.0s,-29.224153,5800.00,,0.30,,263.79000,,2008,0,
3705,MOA-2008-BLG-310L,MOA-2008-BLG-310L b,1,,,17h54m14.53s,268.560542,-34d46m41.0s,-34.778053,7700.00,,0.21,,23.40000,,2009,0,
3706,MOA-2008-BLG-379L,MOA-2008-BLG-379L b,1,,,17h58m49.44s,269.706000,-30d11m49.0s,-30.196931,3300.00,,0.56,,1303.00000,,2013,0,
3707,MOA-2009-BLG-266L,MOA-2009-BLG-266L b,1,2774.00000000,,17h48m01.95s,267.008125,-35d00m19.5s,-35.005411,3040.00,,0.56,,10.40000,,2011,0,
3708,MOA-2009-BLG-319L,MOA-2009-BLG-319L b,1,,,18h06m58.13s,271.742208,-26d49m10.9s,-26.819692,6100.00,,0.38,,50.00000,,2010,0,
3709,MOA-2009-BLG-387L,MOA-2009-BLG-387L b,1,1982.00000000,,17h53m50.79s,268.461625,-33d59m25.2s,-33.990333,5690.00,,0.19,,813.64480,,2010,0,
3710,MOA-2010-BLG-073L,MOA-2010-BLG-073L b,1,,,18h10m11.34s,272.547258,-26d31m22.6s,-26.522932,2800.00,,0.16,,3496.00000,,2012,0,
3711,MOA-2010-BLG-117L,MOA-2010-BLG-117L b,1,,,18h07m49.67s,271.956970,-25d20m40.7s,-25.344639,3500.00,,0.58,,171.62820,,2018,0,
3712,MOA-2010-BLG-328L,MOA-2010-BLG-328L b,1,,,17h57m59.12s,269.496333,-30d42m54.6s,-30.715175,810.00,,0.11,,9.20000,,2013,0,
3713,MOA-2010-BLG-353L,MOA-2010-BLG-353L b,1,,,18h05m12.94s,271.303917,-27d17m35.6s,-27.293233,6430.00,,0.18,,85.81410,,2015,0,
3714,MOA-2010-BLG-477L,MOA-2010-BLG-477L b,1,,,18h06m07.44s,271.531006,-31d27m16.1s,-31.454477,2300.00,5950.00,0.67,,476.70000,,2012,0,
3715,MOA-2011-BLG-028L,MOA-2011-BLG-028L b,1,,,18h03m24.96s,270.854000,-29d12m48.3s,-29.213417,7380.00,,0.75,,30.00000,,2016,0,
3716,MOA-2011-BLG-262L,MOA-2011-BLG-262L b,1,,,18h00m23.48s,270.097833,-31d14m42.9s,-31.245258,7000.00,,0.12,,18.00000,,2014,0,
3717,MOA-2011-BLG-291L,MOA-2011-BLG-291L b,1,,,17h55m28.29s,268.867889,-29d10m14.4s,-29.170666,4400.00,,0.15,,18.00000,,2018,0,
3718,MOA-2011-BLG-293L,MOA-2011-BLG-293L b,1,,,17h55m39.35s,268.913958,-28d28m36.6s,-28.476847,7720.00,,0.86,,1525.50000,,2012,0,
3719,MOA-2011-BLG-322L,MOA-2011-BLG-322L b,1,,,18h04m53.60s,271.223333,-27d13m15.4s,-27.220944,7560.00,,0.39,,3686.70000,,2013,0,
3720,MOA-2012-BLG-006L,MOA-2012-BLG-006L b,1,,,18h01m46.31s,270.442963,-29d06m31.6s,-29.108778,5300.00,,0.49,,2669.77200,,2017,0,
3721,MOA-2012-BLG-505L,MOA-2012-BLG-505L b,1,,,17h52m34.34s,268.143097,-32d02m24.3s,-32.040092,7210.00,,0.10,,6.70000,,2017,0,
3722,MOA-2013-BLG-605L,MOA-2013-BLG-605L b,1,,,17h58m42.85s,269.678542,-29d23m53.7s,-29.398239,,,0.03,,3.20000,,2016,0,
3723,MOA-2015-BLG-337L,MOA-2015-BLG-337L b,1,,,18h07m47.69s,271.948700,-28d10m13.0s,-28.170279,7100.00,,0.01,,33.70000,,2018,0,
3724,MOA-2016-BLG-227L,MOA-2016-BLG-227L b,1,,,18h05m53.70s,271.473755,-27d42m51.4s,-27.714287,6500.00,,0.29,,889.92400,,2017,0,
3725,MOA-2016-BLG-319L,MOA-2016-BLG-319L b,1,,,17h54m58.13s,268.742218,-29d45m01.7s,-29.750463,6800.00,,0.15,,197.05460,,2018,0,
3726,MOA-bin-1L,MOA-bin-1L b,1,,,17h27m10.20s,261.792500,-29d47m38.3s,-29.793972,5100.00,,0.75,,1175.90000,,2012,0,
3727,MOA-bin-29,MOA-bin-29 b,1,,,17h57m30.23s,269.375958,-29d44m11.63s,-29.736564,7120.00,,0.03,,190.69800,,2019,0,
3728,MXB 1658-298,MXB 1658-298 b,1,760.00000000,,17h02m06.54s,255.527252,-29d56m44.1s,-29.945583,,,1.98,,7532.57100,,2017,0,
3729,NGC 2682 Sand 364,NGC 2682 Sand 364 b,1,121.71000000,0.350000,08h49m56.82s,132.486760,+11d41m32.9s,11.692484,837.03,4284.00,9.06,39.59,,,2014,0,
3730,NGC 2682 Sand 978,NGC 2682 Sand 978 b,1,511.21000000,0.160000,08h51m17.48s,132.822830,+11d45m22.7s,11.756299,842.01,4200.00,1.37,,,,2017,0,
3731,NGC 2682 YBP 1194,NGC 2682 YBP 1194 b,1,6.95900000,0.300000,08h51m00.81s,132.753364,+11d48m52.8s,11.814655,895.73,5780.00,1.01,,,,2014,0,
3732,NGC 2682 YBP 1514,NGC 2682 YBP 1514 b,1,5.11800000,0.280000,08h51m00.77s,132.753193,+11d53m11.5s,11.886530,939.38,5725.00,0.96,,,,2014,0,
3733,NGC 2682 YBP 401,NGC 2682 YBP 401 b,1,4.08700000,0.150000,08h51m19.05s,132.829360,+11d40m15.7s,11.671020,851.36,6165.00,1.14,,,,2016,0,
3734,NGTS-1,NGTS-1 b,1,2.64729800,0.016000,05h30m51.45s,82.714378,-36d37m50.8s,-36.630787,224.00,3916.00,0.62,0.57,258.07796,14.908,2017,0,
3735,NGTS-2,NGTS-2 b,1,4.51116400,0.000000,14h20m29.49s,215.122879,-31d12m07.5s,-31.202070,360.30,6478.00,1.64,1.70,235.19420,17.878,2018,0,
3736,NGTS-3 A,NGTS-3 A b,1,1.67537280,,06h17m46.75s,94.444794,-35d42m23.0s,-35.706394,1010.00,5600.00,1.02,0.93,756.43540,16.589,2018,0,
3737,NGTS-4,NGTS-4 b,1,1.33735080,0.000000,05h58m23.76s,89.599000,-30d48m42.49s,-30.811803,282.60,5143.00,0.75,0.84,20.60000,3.180,2019,0,
3738,NGTS-5,NGTS-5 b,1,3.35698660,0.000000,14h44m13.9842s,221.058267,+05d36m19.347s,5.605374,309.50,4987.00,0.66,0.74,72.78307,12.733,2019,0,
3739,NGTS-6,NGTS-6 b,1,0.88205900,0.000000,05h03m10.90s,75.795417,-30d23m57.6420s,-30.399345,311.03,4730.00,0.77,0.75,425.57437,14.863,2019,0,-0.592
3740,NGTS-8,NGTS-8 b,1,2.49970000,0.010000,21h55m54.2s,328.975833,-14d04m05.85s,-14.068292,434.28,5241.00,0.89,0.98,295.58190,12.218,2019,0,
3741,NGTS-9,NGTS-9 b,1,4.43527000,0.060000,09h27m41.0s,141.920833,-19d20m50.33s,-19.347314,619.74,6330.00,1.34,1.38,921.70700,11.994,2019,0,
3742,NN Ser,NN Ser c,2,5573.55000000,0.080000,15h52m56.13s,238.233879,+12d54m44.7s,12.912411,500.00,57000.00,0.54,,2329.60000,,2010,0,
3743,NN Ser,NN Ser d,2,2883.50000000,0.190000,15h52m56.13s,238.233879,+12d54m44.7s,12.912411,500.00,57000.00,0.54,,731.00000,,2010,0,
3744,NSVS 14256825,NSVS 14256825 b,1,3225.00000000,0.120000,20h20m00.46s,305.001917,+04d37m56.52s,4.632367,838.31,40000.00,0.42,0.19,,,2019,0,
3745,NY Vir,NY Vir b,2,3160.00000000,0.150000,13h38m48.15s,204.700622,-02d01m49.1s,-2.030315,551.99,8868.67,,,,,2011,0,
3746,NY Vir,NY Vir c,2,8799.00000000,0.150000,13h38m48.15s,204.700622,-02d01m49.1s,-2.030315,551.99,8868.67,,,,,2019,0,
3747,OGLE-2003-BLG-235L,OGLE-2003-BLG-235L b,1,,,18h05m16.35s,271.318125,-28d53m42.0s,-28.895000,5800.00,,0.63,,826.35800,,2004,0,
3748,OGLE-2005-BLG-071L,OGLE-2005-BLG-071L b,1,,,17h50m09.77s,267.540708,-34d40m23.5s,-34.673194,3200.00,,0.46,,1207.70000,,2005,0,
3749,OGLE-2005-BLG-169L,OGLE-2005-BLG-169L b,1,,,18h06m05.32s,271.522167,-30d43m57.5s,-30.732639,4100.00,,0.69,,14.10000,,2006,0,
3750,OGLE-2005-BLG-390L,OGLE-2005-BLG-390L b,1,3285.00000000,,17h54m19.19s,268.579958,-30d22m38.3s,-30.377306,6600.00,,0.22,,5.50000,,2005,0,
3751,OGLE-2006-BLG-109L,OGLE-2006-BLG-109L b,2,1788.50000000,,17h52m34.51s,268.143792,-30d05m16.0s,-30.087778,1510.00,,0.51,,231.00000,,2008,0,
3752,OGLE-2006-BLG-109L,OGLE-2006-BLG-109L c,2,4927.50000000,0.150000,17h52m34.51s,268.143792,-30d05m16.0s,-30.087778,1510.00,,0.51,,86.00000,,2008,0,
3753,OGLE-2007-BLG-349L A,OGLE-2007-BLG-349L AB c,1,2557.00000000,,18h05m24.43s,271.351807,-26d25m19.0s,-26.421944,2760.00,,0.41,,80.00000,,2016,0,
3754,OGLE-2007-BLG-368L,OGLE-2007-BLG-368L b,1,,,17h56m25.96s,269.108167,-32d14m14.7s,-32.237417,5900.00,,0.64,,20.00000,,2009,0,
3755,OGLE-2008-BLG-092L,OGLE-2008-BLG-092L b,1,,,17h47m29.42s,266.872583,-34d43m35.6s,-34.726556,8100.00,,0.71,,56.60000,,2014,0,
3756,OGLE-2008-BLG-355L,OGLE-2008-BLG-355L b,1,,,17h59m08.81s,269.786708,-30d45m34.1s,-30.759472,6800.00,,0.37,,1462.00000,,2014,0,
3757,OGLE-2011-BLG-0173L,OGLE-2011-BLG-0173L b,1,,,17h57m15.78s,269.315735,-28d14m01.9s,-28.233862,6100.00,,0.41,,60.38770,,2018,0,
3758,OGLE-2011-BLG-0251L,OGLE-2011-BLG-0251L b,1,,,17h38m14.18s,264.559083,-27d08m10.1s,-27.136139,2570.00,,0.26,,168.44000,,2012,0,
3759,OGLE-2011-BLG-0265L,OGLE-2011-BLG-0265L b,1,,,17h57m47.72s,269.448833,-27d23m40.3s,-27.394528,4380.00,,0.21,,279.68000,,2015,0,
3760,OGLE-2012-BLG-0026L,OGLE-2012-BLG-0026L b,2,,,17h34m18.70s,263.577917,-27d08m33.9s,-27.142750,4019.00,,1.06,,46.08535,,2012,0,
3761,OGLE-2012-BLG-0026L,OGLE-2012-BLG-0026L c,2,,,17h34m18.70s,263.577917,-27d08m33.9s,-27.142750,4019.00,,1.06,,273.33380,,2012,0,
3762,OGLE-2012-BLG-0358L,OGLE-2012-BLG-0358L b,1,,,17h42m46.77s,265.694875,-24d15m39.6s,-24.261000,1760.00,,0.02,,587.96000,,2013,0,
3763,OGLE-2012-BLG-0406L,OGLE-2012-BLG-0406L b,1,,,17h53m18.17s,268.325708,-30d28m16.2s,-30.471167,4970.00,,0.44,,867.64000,,2013,0,
3764,OGLE-2012-BLG-0563L,OGLE-2012-BLG-0563L b,1,,,18h05m57.72s,271.490500,-27d42m43.2s,-27.712000,1300.00,,0.34,,123.00000,,2015,0,
3765,OGLE-2012-BLG-0724L,OGLE-2012-BLG-0724L b,1,,,17h55m52.39s,268.968292,-29d49m06.7s,-29.818528,6700.00,,0.29,,149.38010,,2016,0,
3766,OGLE-2012-BLG-0950L,OGLE-2012-BLG-0950L b,1,,,18h08m04.62s,272.019257,-29d43m53.7s,-29.731583,3000.00,,0.56,,35.00000,,2016,0,
3767,OGLE-2013-BLG-0102L,OGLE-2013-BLG-0102L b,1,,,17h52m07.08s,268.029500,-31d41m26.1s,-31.690583,3040.00,,0.10,,3994.48600,,2014,0,
3768,OGLE-2013-BLG-0132L,OGLE-2013-BLG-0132L b,1,,,17h59m03.51s,269.764618,-28d25m15.7s,-28.421028,3900.00,,0.54,,92.17070,,2017,0,
3769,OGLE-2013-BLG-0341L B,OGLE-2013-BLG-0341L B b,1,,,17h52m07.49s,268.031208,-29d50m46.0s,-29.846111,1161.00,,0.15,,2.32000,,2014,0,
3770,OGLE-2013-BLG-1721L,OGLE-2013-BLG-1721L b,1,,,17h52m30.37s,268.126556,-30d17m33.7s,-30.292694,6300.00,,0.46,,203.41120,,2017,0,
3771,OGLE-2013-BLG-1761L,OGLE-2013-BLG-1761L b,1,,,17h53m38.28s,268.409485,-28d53m43.0s,-28.895271,6900.00,,0.33,,858.14100,,2018,0,
3772,OGLE-2014-BLG-0124L,OGLE-2014-BLG-0124L b,1,,,18h02m29.21s,270.621708,-28d23m46.5s,-28.396250,4100.00,,0.71,,162.09000,,2015,0,
3773,OGLE-2014-BLG-0676L,OGLE-2014-BLG-0676L b,1,,,17h52m24.50s,268.102081,-30d32m54.2s,-30.548389,2220.00,,0.62,,982.09470,,2016,0,
3774,OGLE-2014-BLG-1722L,OGLE-2014-BLG-1722L b,2,,,17h55m00.57s,268.752380,-31d28m08.6s,-31.469055,6400.00,,0.40,,55.30000,,2018,0,
3775,OGLE-2014-BLG-1722L,OGLE-2014-BLG-1722L c,2,,,17h55m00.57s,268.752380,-31d28m08.6s,-31.469055,6400.00,,0.40,,83.70000,,2018,0,
3776,OGLE-2014-BLG-1760L,OGLE-2014-BLG-1760L b,1,,,17h57m38.16s,269.408997,-28d57m47.4s,-28.963158,6860.00,,0.51,,177.98480,,2016,0,
3777,OGLE-2015-BLG-0051L,OGLE-2015-BLG-0051L b,1,,,17h58m39.01s,269.662537,-28d01m54.1s,-28.031694,8200.00,,0.10,,228.83760,,2016,0,
3778,OGLE-2015-BLG-0954L,OGLE-2015-BLG-0954L b,1,,,18h00m44.24s,270.184333,-28d39m39.2s,-28.660889,600.00,,0.30,,1080.62200,,2016,0,
3779,OGLE-2015-BLG-0966L,OGLE-2015-BLG-0966L b,1,,,17h55m01.02s,268.754250,-29d02m49.6s,-29.047111,2500.00,,0.38,,21.00000,,2016,0,
3780,OGLE-2015-BLG-1649L,OGLE-2015-BLG-1649L b,1,,,18h04m49.21s,271.205042,-32d37m58.90s,-32.633028,4230.00,,0.34,,807.28820,,2019,0,
3781,OGLE-2015-BLG-1670L,OGLE-2015-BLG-1670L b,1,,,17h52m38.11s,268.158792,-28d33m06.9s,-28.551917,6700.00,,0.55,,17.90000,,2019,0,
3782,OGLE-2016-BLG-0263L,OGLE-2016-BLG-0263L b,1,,,17h59m34.90s,269.895416,-31d49m07.0s,-31.818611,6500.00,,0.13,,1303.10300,,2017,0,
3783,OGLE-2016-BLG-0613L AB,OGLE-2016-BLG-0613L AB b,1,,,17h57m02.50s,269.260406,-28d06m58.2s,-28.116167,3410.00,,0.72,,1328.52940,,2017,0,
3784,OGLE-2016-BLG-1067L,OGLE-2016-BLG-1067L b,1,,,18h12m49.08s,273.204500,-27d00m45.5s,-27.012639,3730.00,,0.30,,136.66690,,2019,0,
3785,OGLE-2016-BLG-1190L,OGLE-2016-BLG-1190L b,1,1224.00000000,,17h58m52.30s,269.717926,-27d36m48.8s,-27.613556,6770.00,,0.88,,4252.56540,,2017,0,
3786,OGLE-2016-BLG-1195L,OGLE-2016-BLG-1195L b,1,,,17h55m23.50s,268.847931,-30d12m26.1s,-30.207251,3910.00,,0.08,,1.43000,,2017,0,
3787,OGLE-2017-BLG-0173L,OGLE-2017-BLG-0173L b,1,,,17h51m52.95s,267.970612,-29d16m16.9s,-29.271360,4705.00,,0.40,,3.26900,,2018,0,
3788,OGLE-2017-BLG-0373L,OGLE-2017-BLG-0373L b,1,,,17h57m19.06s,269.329407,-31d57m06.2s,-31.951723,5915.00,,0.25,,127.44983,,2018,0,
3789,OGLE-2017-BLG-0482L,OGLE-2017-BLG-0482L b,1,,,17h56m11.73s,269.048889,-30d31m42.1s,-30.528360,5800.00,,0.20,,9.00000,,2018,0,
3790,OGLE-2017-BLG-1140L,OGLE-2017-BLG-1140L b,1,,,17h47m31.93s,266.883057,-24d31m21.6s,-24.522667,,,0.21,,505.34970,,2018,0,
3791,OGLE-2017-BLG-1434L,OGLE-2017-BLG-1434L b,1,,,17h53m07.29s,268.280365,-30d14m44.6s,-30.245722,860.00,,0.23,,4.44962,,2018,0,
3792,OGLE-2017-BLG-1522L,OGLE-2017-BLG-1522L b,1,,,18h01m16.65s,270.319366,-28d27m43.1s,-28.461971,,,0.04,,238.37250,,2018,0,
3793,OGLE-2018-BLG-0596L,OGLE-2018-BLG-0596L b,1,,,17h56m13.33s,269.055542,-29d11m56.7s,-29.199083,5650.00,,0.23,,13.93000,,2019,0,
3794,OGLE-2018-BLG-0740L,OGLE-2018-BLG-0740L b,1,5480.00000000,0.000000,18h08m42.47s,272.176958,-29d50m08.9s,-29.835806,3200.00,5912.00,1.00,,1525.58400,,2019,0,
3795,OGLE-2018-BLG-1011L,OGLE-2018-BLG-1011L b,2,,,17h56m03.36s,269.014000,-29d04m58.4s,-29.082889,7100.00,,0.18,,572.09400,,2019,0,
3796,OGLE-2018-BLG-1011L,OGLE-2018-BLG-1011L c,2,,,17h56m03.36s,269.014000,-29d04m58.4s,-29.082889,7100.00,,0.18,,889.92400,,2019,0,
3797,OGLE-TR-056,OGLE-TR-056 b,1,1.21191890,,17h56m35.51s,269.147958,-29d32m21.2s,-29.539222,282.84,6050.00,,,441.77000,15.278,2002,0,0.350
3798,OGLE-TR-10,OGLE-TR-10 b,1,3.10127800,,17h51m28.25s,267.867708,-29d52m34.9s,-29.876361,1386.23,5950.00,1.14,1.17,197.04600,14.011,2004,0,0.188
3799,OGLE-TR-111,OGLE-TR-111 b,1,4.01444630,,10h53m17.91s,163.324625,-61d24m20.3s,-61.405639,1096.98,5040.00,0.85,0.83,,11.422,2004,0,-0.397
3800,OGLE-TR-113,OGLE-TR-113 b,1,1.43247520,,10h52m24.40s,163.101667,-61d26m48.5s,-61.446806,600.00,4790.00,0.78,0.77,400.44900,12.251,2004,0,-0.529
3801,OGLE-TR-132,OGLE-TR-132 b,1,1.68986800,,10h50m34.72s,162.644667,-61d57m25.9s,-61.957194,2500.00,6210.00,1.30,1.32,375.02000,13.450,2004,0,0.371
3802,OGLE-TR-182,OGLE-TR-182 b,1,3.97910000,0.000000,11h09m18.71s,167.327963,-61d05m42.9s,-61.095257,2669.56,5924.00,1.14,1.14,320.99500,12.666,2007,0,
3803,OGLE-TR-211,OGLE-TR-211 b,1,3.67724000,0.000000,10h40m14.39s,160.059951,-62d27m20.2s,-62.455601,1574.54,6325.00,1.33,1.64,327.35100,15.244,2007,0,
3804,OGLE2-TR-L9,OGLE2-TR-L9 b,1,2.48553350,,11h07m55.18s,166.979921,-61d08m46.5s,-61.146263,1704.36,6933.00,1.52,1.53,1430.17500,18.046,2008,0,
3805,Oph 11,Oph 11 b,1,7300000.00000000,,16h22m25.21s,245.605058,-24d05m13.9s,-24.087208,125.00,2375.00,0.02,,4449.62000,,2006,0,-2.770
3806,PDS 70,PDS 70 b,2,43500.00000000,,14h08m10.16s,212.042333,-41d23m52.58s,-41.397939,113.43,3972.00,0.76,1.26,2542.64000,14.572,2018,0,-0.456
3807,PDS 70,PDS 70 c,2,,,14h08m10.16s,212.042333,-41d23m52.58s,-41.397939,113.43,3972.00,0.76,1.26,,,2019,0,-0.456
3808,PH1,PH1 b,1,138.31700000,0.070200,19h52m51.63s,298.215108,+39d57m18.4s,39.955104,1000.00,6407.00,1.53,1.73,169.00000,6.180,2012,0,
3809,PH2,PH2 b,1,282.52550000,0.410000,19h19m03.26s,289.763590,+51d57m45.4s,51.962601,347.27,5629.00,0.94,1.00,,10.120,2013,0,-0.102
3810,POTS-1,POTS-1 b,1,3.16062960,,13h34m26.13s,203.608877,-66d34m52.0s,-66.581116,1200.00,4400.00,0.69,0.59,734.16000,10.548,2013,0,
3811,PSR B0329+54,PSR B0329+54 b,1,10140.00000000,0.236000,03h32m59.373s,53.247388,+54d34m43.49s,54.578747,504.93,,1.44,,,,2017,0,
3812,PSR B1257+12,PSR B1257+12 b,3,25.26200000,0.000000,13h00m03.58s,195.014903,+12d40m56.5s,12.682353,600.00,,1.40,,0.02000,,1994,0,
3813,PSR B1257+12,PSR B1257+12 c,3,66.54190000,0.018600,13h00m03.58s,195.014903,+12d40m56.5s,12.682353,600.00,,1.40,,4.30000,,1992,0,
3814,PSR B1257+12,PSR B1257+12 d,3,98.21140000,,13h00m03.58s,195.014903,+12d40m56.5s,12.682353,600.00,,1.40,,3.90000,,1992,0,
3815,PSR B1620-26,PSR B1620-26 b,1,,,16h23m38.22s,245.909262,-26d31m53.7s,-26.531594,,,1.35,,794.57500,,2003,0,
3816,PSR J1719-1438,PSR J1719-1438 b,1,0.09070629,0.060000,17h19m10.07s,259.791971,-14d38m01.0s,-14.633600,1200.00,4500.00,1.40,0.04,382.80000,,2011,0,
3817,PSR J2322-2650,PSR J2322-2650 b,1,0.32296400,0.001700,23h22m34.64s,350.644348,-26d50m58.3s,-26.849533,230.00,,1.40,,,,2017,0,
3818,Pr0201,Pr0201 b,1,4.42640000,0.000000,08h41m43.82s,130.432596,+20d13m36.8s,20.226891,181.54,6174.00,1.24,1.15,,,2012,0,
3819,Pr0211,Pr0211 b,2,2.14610000,0.011000,08h42m11.49s,130.547882,+19d16m37.4s,19.277044,183.68,5300.00,0.94,0.83,,,2012,0,
3820,Pr0211,Pr0211 c,2,4850.00000000,0.710000,08h42m11.49s,130.547882,+19d16m37.4s,19.277044,183.68,5300.00,0.94,0.83,,,2016,0,
3821,Proxima Cen,Proxima Cen b,1,11.18600000,0.350000,14h29m42.95s,217.428955,-62d40m46.1s,-62.679485,1.30,3050.00,0.12,0.14,,,2016,0,-2.810
3822,Qatar-1,Qatar-1 b,1,1.42002420,0.000000,20h13m31.60s,303.381672,+65d09m43.3s,65.162041,186.61,5013.00,0.84,0.80,411.27202,12.812,2010,0,-0.438
3823,Qatar-10,Qatar-10 b,1,1.64532100,0.000000,18h57m46.537s,284.443904,+69d34m15.01s,69.570836,539.00,6124.00,1.16,1.25,233.92288,17.295,2019,0,0.300
3824,Qatar-2,Qatar-2 b,1,1.33711647,0.000000,13h50m37.41s,207.655866,-06d48m14.5s,-6.804028,182.32,4645.00,0.74,0.78,792.63500,14.056,2011,0,
3825,Qatar-3,Qatar-3 b,1,2.50792040,0.000000,23h56m36.48s,359.152008,+36d12m46.7s,36.212971,750.99,6007.00,1.15,1.27,1369.84730,12.285,2017,0,0.279
3826,Qatar-4,Qatar-4 b,1,1.80535640,0.000000,00h19m26.22s,4.859266,+44d01m39.5s,44.027641,332.17,5215.00,0.90,0.85,1938.76300,12.722,2017,0,-0.318
3827,Qatar-5,Qatar-5 b,1,2.87923190,0.000000,00h28m12.94s,7.053898,+42d03m40.8s,42.061333,371.39,5747.00,1.13,1.08,1373.02560,12.408,2017,0,0.056
3828,Qatar-6,Qatar-6 b,1,3.50619500,0.000000,14h48m50.42s,222.210083,+22d09m09.40s,22.152611,101.14,5052.00,0.82,0.72,212.31044,11.904,2017,0,-0.514
3829,Qatar-7,Qatar-7 b,1,2.03204600,0.000000,23h54m03.63s,358.515125,+37d01m18.57s,37.021825,725.00,6387.00,1.41,1.56,597.52040,19.055,2019,0,0.563
3830,Qatar-8,Qatar-8 b,1,3.71495000,0.000000,10h29m38.962s,157.412342,+70d31m37.50s,70.527083,276.70,5738.00,1.03,1.31,117.91493,14.404,2019,0,0.228
3831,Qatar-9,Qatar-9 b,1,1.54073100,0.000000,10h42m59.543s,160.748096,+60d57m50.83s,60.964119,211.40,4309.00,0.72,0.70,378.21770,11.310,2019,0,-0.821
3832,ROXs 12,ROXs 12 b,1,,,16h26m28.04s,246.616837,-25d26m47.8s,-25.446609,137.19,3850.00,0.87,,5085.00000,,2013,0,
3833,ROXs 42 B,ROXs 42 B b,1,,,16h31m15.02s,247.812567,-24d32m43.7s,-24.545471,135.00,,1.00,,2860.00000,,2013,0,
3834,RR Cae,RR Cae b,1,4343.50000000,0.000000,04h21m05.56s,65.273181,-48d39m07.1s,-48.651976,21.20,,0.44,,,,2012,0,
3835,Ross 128,Ross 128 b,1,9.86580000,0.116000,11h47m44.40s,176.934982,+00d48m16.4s,0.804563,3.38,3192.00,0.17,0.20,,,2017,0,-2.441
3836,Ross 458,Ross 458 c,1,,,13h00m46.58s,195.194092,+12d22m32.6s,12.375724,11.51,3621.00,0.49,0.63,1997.59000,13.675,2010,0,-1.222
3837,SR 12 AB,SR 12 AB c,1,,,16h27m19.51s,246.831300,-24d41m40.4s,-24.694553,112.32,,,,4131.62000,,2010,0,
3838,SWEEPS-11,SWEEPS-11 b,1,1.79600000,,17h59m02.00s,269.758333,-29d11m53.5s,-29.198194,8500.00,,1.10,1.45,3082.82000,12.666,2006,0,
3839,SWEEPS-4,SWEEPS-4 b,1,4.20000000,,17h58m53.92s,269.724667,-29d11m20.6s,-29.189056,8500.00,,1.24,1.18,1207.70000,9.079,2006,0,
3840,TAP 26,TAP 26 b,1,10.79000000,,04h18m51.70s,64.715416,+17d23m16.6s,17.387936,147.00,4620.00,1.04,1.17,,,2017,0,-0.250
3841,TCP J05074264+2447555,TCP J05074264+2447555 b,1,,,05h07m42.64s,76.927666,+24d47m55.5s,24.798750,380.00,,0.25,,9.20000,,2018,0,
